Event_ID,Event_Date,Account,Post_ID,Campaign_ID,Discount_Code,Product,Revenue_INR,Quantity,Customer_City,City_Tier,First_Time_Buyer,Attribution_Window_Days,Refund_Flag,Payment_Status,UTM_Source,Lead_Score,Notes
EVT-000653,2025-10-28,GlowKart,PST-00564,CAM-2509-051,BYT22,Silk Saree,999.0,1,Bengaluru,Metro,Unknown,7,No,Paid,Instagram,72,
EVT-000654,2025-11-22,GlowKart,PST-00297,CAM-2507-058,CAF36,Cold Brew,1198.0,3,Chennai,Tier 3,Unknown,1,Yes,Paid,instagram,87,Manual entry
EVT-000655,2025-10-14,ByteBazaar,PST-00369,CAM-2512-043,,Gift Card,2998.0,1,Indore,Tier 1,No,14,No,Paid,Instagram,29,Manual entry
EVT-000656,2025-11-20,SareeStreet,PST-00229,CAM-2510-004,GLO18,Cold Brew,5999.0,3,Pune,Tier 1,,30,Yes,Paid,bio_link,85,
EVT-000657,2025-12-17,GlowKart,PST-00406,CAM-2510-028,GLO12,Combo Pack,399.0,4,Mumbai,Tier 2,No,7,Yes,Failed,bio_link,49,
EVT-000659,2025-12-28,SareeStreet,PST-00007,CAM-2510-021,,Serum A,4998.0,3,Pune,Tier 1,Yes,30,Yes,Paid,paid_social,29,Coupon mismatch
EVT-000660,2025-08-30,UrbanPaws,PST-00408,CAM-2507-037,,Protein Bar,999.0,2,Hyderabad,Metro,Yes,1,Yes,Refunded,ig_reels,58,Coupon mismatch
EVT-000661,2025-10-16,UrbanPaws,PST-00018,CAM-2511-036,SAR37,Serum A,5999.0,1,Jaipur,Tier 1,Yes,45,No,Pending,bio_link,2,Manual entry
EVT-000662,2025-12-14,GlowKart,PST-00522,CAM-2508-005,FIT22,Silk Saree,11997.0,2,Hyderabad,Metro,yes,7,No,Paid,bio_link,33,Coupon mismatch
EVT-000663,2025-10-03,SareeStreet,PST-00336,CAM-2507-037,,Dog Treats,4998.0,4,Chennai,Tier 1,,14,No,Paid,,6,Coupon mismatch
EVT-000664,2026-01-15,FitFuel India,PST-00508,CAM-2510-054,BADCODE,Cold Brew,799.0,4,Hyderabad,Tier 3,,3,No,Failed,instagram,37,Late attribution
EVT-000665,2025-07-04,SareeStreet,PST-00240,CAM-2507-003,GLO18,Dog Treats,1598.0,4,Chennai,Tier 2,Unknown,7,No,Paid,Instagram,24,Late attribution
EVT-000666,2025-09-16,CafeCanvas,PST-00062,CAM-2509-050,CAF11,Cold Brew,5999.0,4,Hyderabad,Metro,,14,No,Pending,influencer,54,
EVT-000667,2026-01-22,CafeCanvas,PST-00595,CAM-2508-024,BYT38,Combo Pack,11997.0,2,Lucknow,Tier 3,,45,No,Refunded,Instagram,98,
EVT-000668,2025-09-09,CafeCanvas,PST-00291,CAM-2507-048,,Protein Bar,1797.0,1,Pune,Tier 3,No,1,Yes,Pending,instagram,28,Late attribution
EVT-000669,2026-02-16,GlowKart,PST-00519,CAM-2510-033,URB30,Protein Bar,11998.0,4,Mumbai,Tier 3,Yes,1,Yes,Paid,Instagram,2,Late attribution
EVT-000670,2025-10-15,GlowKart,PST-00560,UNKNOWN-CAM,,Serum A,399.0,3,Mumbai,Metro,Unknown,3,Yes,Refunded,,34,Manual entry
EVT-000671,2025-07-16,SareeStreet,PST-00240,CAM-2509-029,SAR31,Gift Card,2998.0,4,Indore,Tier 3,Yes,45,No,Failed,bio_link,80,Late attribution
EVT-000672,2025-12-07,FitFuel India,PST-00267,,,Smart Lamp,11997.0,3,Hyderabad,Tier 2,yes,14,No,Paid,bio_link,31,Late attribution
EVT-000673,2025-12-26,CafeCanvas,,,,Smart Lamp,999.0,3,Jaipur,Metro,Yes,7,No,Pending,,27,Manual entry
EVT-000674,2025-08-10,CafeCanvas,PST-00201,CAM-2510-060,CAF12,Smart Lamp,599.0,4,Kolkata,Tier 3,,7,No,Failed,influencer,29,Manual entry
EVT-000675,2025-12-04,SareeStreet,PST-00498,CAM-2511-041,SAR26,Silk Saree,2499.0,2,Pune,Metro,Unknown,14,Yes,Refunded,,73,Manual entry
EVT-000676,2025-08-13,FitFuel India,PST-00211,CAM-2508-052,CAF34,Combo Pack,2997.0,2,Chennai,Metro,Unknown,30,No,Failed,,72,Manual entry
EVT-000677,2025-10-09,GlowKart,PST-00129,UNKNOWN-CAM,WELCOME,Dog Treats,1998.0,3,Bengaluru,Tier 3,Unknown,30,Yes,Refunded,ig_reels,88,
EVT-000678,2025-10-18,FitFuel India,PST-00497,CAM-2510-020,BYT29,Serum A,2499.0,1,Delhi NCR,Tier 1,Yes,1,No,Refunded,Instagram,34,Coupon mismatch
EVT-000679,2025-09-03,UrbanPaws,PST-00563,UNKNOWN-CAM,,Serum A,17997.0,1,Chennai,Tier 2,yes,3,Yes,Paid,ig_reels,9,Coupon mismatch
EVT-000680,2025-10-17,SareeStreet,PST-00514,UNKNOWN-CAM,,Protein Bar,11997.0,2,Bengaluru,Tier 1,yes,14,Yes,Pending,bio_link,98,Late attribution
EVT-000681,2025-10-03,CafeCanvas,PST-00266,UNKNOWN-CAM,,Combo Pack,798.0,1,Bengaluru,Metro,Unknown,30,No,Paid,,88,Late attribution
EVT-000682,2025-09-29,ByteBazaar,PST-00189,CAM-2507-058,CAF36,Combo Pack,0.0,3,Kolkata,Tier 2,Unknown,1,No,Refunded,influencer,85,
EVT-000683,2025-07-26,FitFuel India,PST-00561,UNKNOWN-CAM,,Serum A,17997.0,1,Lucknow,Tier 2,Unknown,3,No,Paid,bio_link,61,Coupon mismatch
EVT-000684,2025-12-09,FitFuel India,PST-00089,UNKNOWN-CAM,,Smart Lamp,4497.0,2,Jaipur,Metro,yes,45,Yes,Paid,bio_link,30,Manual entry
EVT-000685,2025-12-09,CafeCanvas,PST-00177,CAM-2509-039,GLO19,Silk Saree,1797.0,3,Kolkata,Metro,No,30,Yes,Paid,,11,Late attribution
EVT-000686,2025-10-12,ByteBazaar,PST-00613,,,Gift Card,2397.0,3,Jaipur,Tier 1,,1,No,Failed,instagram,38,Late attribution
EVT-000687,2025-10-12,SareeStreet,PST-00545,CAM-2510-045,,Silk Saree,3998.0,2,Pune,Tier 3,Unknown,45,No,Pending,Instagram,98,Late attribution
EVT-000688,2025-12-26,UrbanPaws,PST-00322,CAM-2510-021,,Silk Saree,3999.0,4,Chennai,Tier 2,yes,7,No,Failed,paid_social,76,
EVT-000689,2025-10-08,SareeStreet,PST-00204,,BADCODE,Cold Brew,2397.0,3,Chennai,Tier 3,Yes,7,No,Paid,bio_link,69,Late attribution
EVT-000690,2026-01-05,ByteBazaar,PST-00048,UNKNOWN-CAM,,Serum A,2997.0,3,Kolkata,Tier 1,yes,30,Yes,Failed,ig_reels,82,Manual entry
EVT-000691,2026-01-06,CafeCanvas,PST-00168,,,Protein Bar,2397.0,1,Hyderabad,Tier 2,yes,45,No,Paid,bio_link,7,Late attribution
EVT-000692,2025-10-24,FitFuel India,PST-00392,CAM-2507-058,CAF36,Cold Brew,3998.0,3,Chennai,Tier 3,No,30,No,Paid,Instagram,100,
EVT-000693,2025-09-06,GlowKart,PST-00333,UNKNOWN-CAM,,Serum A,1999.0,3,Pune,Tier 1,Unknown,3,No,Pending,Instagram,6,Late attribution
EVT-000694,2025-10-24,SareeStreet,PST-00229,CAM-2507-034,,Combo Pack,11997.0,4,Delhi NCR,Tier 3,,7,No,Paid,paid_social,66,Late attribution
EVT-000695,2025-08-20,GlowKart,PST-00222,CAM-2509-029,SAR31,Silk Saree,2397.0,4,Chennai,Metro,No,1,Yes,Paid,ig_reels,99,
EVT-000696,2025-07-27,CafeCanvas,PST-00537,UNKNOWN-CAM,INSTA10,Protein Bar,3998.0,1,Bengaluru,Tier 1,yes,7,No,Failed,influencer,63,Manual entry
EVT-000697,2025-10-04,CafeCanvas,PST-00572,UNKNOWN-CAM,,Serum A,11997.0,2,Jaipur,Tier 2,yes,7,No,Paid,bio_link,97,Coupon mismatch
EVT-000698,2025-12-28,FitFuel India,PST-00276,UNKNOWN-CAM,,Protein Bar,1499.0,4,Mumbai,Tier 2,Yes,1,No,Paid,,19,Late attribution
EVT-000699,2025-12-25,CafeCanvas,PST-00097,UNKNOWN-CAM,,Protein Bar,999.0,1,Kolkata,Tier 1,No,14,No,Refunded,bio_link,75,Coupon mismatch
EVT-000700,2026-02-05,FitFuel India,PST-00171,CAM-2511-012,CAF37,Smart Lamp,17997.0,2,Kolkata,Tier 2,No,45,No,Failed,,23,Coupon mismatch
EVT-000701,2025-12-31,CafeCanvas,PST-00082,CAM-2508-008,SAR25,Gift Card,1797.0,3,Indore,Tier 2,Yes,45,No,Refunded,ig_reels,58,Coupon mismatch
EVT-000702,2025-12-23,GlowKart,PST-00148,CAM-2512-043,,Silk Saree,11998.0,2,Mumbai,Tier 1,Yes,7,No,Pending,,59,Coupon mismatch
EVT-000704,2025-09-14,SareeStreet,PST-00500,CAM-2511-053,GLO15,Smart Lamp,1998.0,2,Bengaluru,Metro,yes,30,No,Paid,bio_link,94,
EVT-000705,2025-09-05,UrbanPaws,PST-00473,,,Gift Card,3998.0,4,Delhi NCR,Tier 2,,3,No,Paid,influencer,51,
EVT-000706,2025-09-22,CafeCanvas,PST-00628,CAM-2508-040,SAR16,Combo Pack,799.0,2,Delhi NCR,Tier 3,yes,30,Yes,Pending,instagram,33,Late attribution
EVT-000707,2025-09-05,CafeCanvas,PST-00485,UNKNOWN-CAM,,Silk Saree,799.0,2,Mumbai,Tier 1,,30,No,Paid,instagram,83,Manual entry
EVT-000708,2026-01-28,CafeCanvas,PST-00293,,WELCOME,Smart Lamp,7497.0,2,Delhi NCR,Metro,Yes,45,No,Refunded,Instagram,73,Coupon mismatch
EVT-000709,2025-09-29,FitFuel India,PST-00088,CAM-2508-002,,Dog Treats,1598.0,1,Indore,Tier 1,No,1,Yes,Paid,influencer,75,Late attribution
EVT-000710,2026-02-12,SareeStreet,PST-00444,CAM-2509-011,SAR37,Smart Lamp,3998.0,3,Chennai,Tier 3,,7,Yes,Refunded,bio_link,7,Coupon mismatch
EVT-000711,2025-09-28,CafeCanvas,PST-00181,CAM-2507-037,,Gift Card,17997.0,3,Pune,Tier 1,Yes,45,No,Failed,ig_reels,44,Late attribution
EVT-000712,2025-09-12,GlowKart,PST-00577,CAM-2507-026,GLO35,Gift Card,2997.0,1,Indore,Tier 3,Unknown,45,No,Refunded,paid_social,48,
EVT-000713,2025-11-04,SareeStreet,PST-00357,,,Serum A,5997.0,2,Jaipur,Tier 1,No,7,No,Paid,bio_link,43,Manual entry
EVT-000714,2026-02-16,ByteBazaar,PST-00073,,,Combo Pack,7497.0,1,Indore,Tier 1,,45,Yes,Pending,bio_link,55,Late attribution
EVT-000715,2025-08-22,CafeCanvas,PST-00279,CAM-2509-011,SAR37,Protein Bar,11997.0,2,Hyderabad,Tier 2,Unknown,14,Yes,Paid,instagram,32,Coupon mismatch
EVT-000716,2026-02-14,GlowKart,PST-00476,CAM-2511-025,BYT38,Protein Bar,17997.0,2,Bengaluru,Tier 1,Yes,1,No,Paid,influencer,77,Coupon mismatch
EVT-000717,2025-08-19,UrbanPaws,PST-00053,CAM-2509-039,GLO19,Protein Bar,3998.0,4,Pune,Tier 1,Yes,1,No,Failed,ig_reels,26,Coupon mismatch
EVT-000718,2025-07-24,SareeStreet,PST-00585,CAM-2507-037,,Combo Pack,1198.0,3,Bengaluru,Metro,,1,No,Paid,,32,Late attribution
EVT-000719,2025-09-30,SareeStreet,PST-00545,CAM-2510-045,,Cold Brew,999.0,2,Bengaluru,Tier 2,No,30,Yes,Failed,ig_reels,88,Late attribution
EVT-000720,2025-07-15,FitFuel India,PST-00547,UNKNOWN-CAM,,Smart Lamp,1197.0,2,Hyderabad,Metro,No,3,No,Pending,,71,Manual entry
EVT-000721,2025-08-29,GlowKart,PST-00055,UNKNOWN-CAM,,Protein Bar,1797.0,3,Mumbai,Metro,No,30,No,Failed,instagram,75,Late attribution
EVT-000722,2025-09-12,FitFuel India,PST-00210,CAM-2510-060,CAF12,Gift Card,2998.0,2,Indore,Tier 3,,1,No,Pending,instagram,56,Manual entry
EVT-000723,2025-08-19,CafeCanvas,PST-00580,CAM-2508-047,GLO17,Combo Pack,1998.0,4,Indore,Tier 1,Unknown,1,Yes,Refunded,ig_reels,71,
EVT-000724,2025-09-01,SareeStreet,PST-00404,CAM-2508-024,BYT38,Gift Card,1999.0,2,Lucknow,Tier 2,yes,30,No,Pending,influencer,65,Coupon mismatch
EVT-000725,2026-01-26,UrbanPaws,PST-00317,CAM-2510-060,CAF12,Serum A,4497.0,3,Delhi NCR,Tier 2,No,30,No,Pending,ig_reels,84,
EVT-000726,2025-12-10,UrbanPaws,PST-00426,,,Serum A,5999.0,1,Chennai,Tier 1,No,45,Yes,Paid,ig_reels,70,Late attribution
EVT-000727,2026-01-28,CafeCanvas,PST-00390,CAM-2509-050,CAF11,Silk Saree,5997.0,3,Delhi NCR,Tier 3,Unknown,45,No,Refunded,instagram,18,
EVT-000728,2026-02-25,UrbanPaws,PST-00365,CAM-2511-041,BADCODE,Cold Brew,2499.0,4,Hyderabad,Tier 1,Unknown,7,No,Paid,,82,Late attribution
EVT-000729,2025-08-25,SareeStreet,PST-00196,CAM-2509-051,BYT22,Combo Pack,7497.0,1,Hyderabad,Tier 3,,3,No,Paid,,72,
EVT-000730,2026-01-16,CafeCanvas,PST-00144,UNKNOWN-CAM,,Serum A,799.0,3,Hyderabad,Tier 1,No,45,No,Failed,,27,Manual entry
EVT-000731,2026-01-20,CafeCanvas,PST-00371,CAM-2509-050,CAF11,Smart Lamp,1197.0,2,Delhi NCR,Tier 1,No,3,No,Paid,influencer,22,Coupon mismatch
EVT-000732,2025-08-10,FitFuel India,PST-00348,CAM-2508-024,BYT38,Dog Treats,1197.0,1,Hyderabad,Tier 1,No,14,No,Refunded,bio_link,12,Late attribution
EVT-000733,2026-03-15,SareeStreet,PST-00074,CAM-2511-053,GLO15,Smart Lamp,1499.0,3,Indore,Tier 1,No,30,Yes,Refunded,Instagram,21,Late attribution
EVT-000734,2025-12-08,SareeStreet,PST-00378,CAM-2510-020,BADCODE,Serum A,1598.0,3,Hyderabad,Metro,Unknown,3,No,Refunded,paid_social,99,
EVT-000735,2025-12-06,FitFuel India,PST-00061,CAM-2511-036,SAR37,Silk Saree,2998.0,1,Chennai,Tier 2,yes,1,Yes,Paid,Instagram,6,Late attribution
EVT-000736,2025-07-31,SareeStreet,PST-00585,CAM-2507-037,,Gift Card,599.0,1,Pune,Tier 2,Yes,45,No,Paid,,97,Coupon mismatch
EVT-000737,2025-10-17,CafeCanvas,PST-00371,UNKNOWN-CAM,,Serum A,1197.0,2,Chennai,Metro,yes,3,No,Paid,paid_social,42,
EVT-000738,2025-07-26,ByteBazaar,PST-00283,CAM-2507-003,GLO18,Silk Saree,1499.0,1,Hyderabad,Tier 3,,30,No,Pending,paid_social,5,Late attribution
EVT-000739,2025-09-17,CafeCanvas,PST-00370,UNKNOWN-CAM,,Combo Pack,999.0,3,Delhi NCR,Tier 1,yes,3,No,Paid,ig_reels,14,Manual entry
EVT-000741,2025-08-30,GlowKart,PST-00025,UNKNOWN-CAM,,Smart Lamp,3998.0,3,Jaipur,Tier 1,,1,Yes,Refunded,Instagram,46,Late attribution
EVT-000742,2025-09-11,FitFuel India,PST-00367,,,Combo Pack,1598.0,3,Jaipur,Metro,,1,No,Pending,bio_link,29,Coupon mismatch
EVT-000743,2025-10-15,UrbanPaws,PST-00164,CAM-2512-018,FIT20,Gift Card,999.0,2,Mumbai,Tier 3,No,14,No,Failed,ig_reels,21,
EVT-000744,2026-02-17,CafeCanvas,PST-00078,CAM-2510-060,CAF12,Protein Bar,2397.0,2,Mumbai,Tier 3,Unknown,7,No,Refunded,paid_social,29,
EVT-000745,2025-08-16,ByteBazaar,PST-00110,CAM-2510-021,,Protein Bar,11998.0,2,Jaipur,Tier 3,Unknown,3,Yes,Paid,bio_link,50,
EVT-000746,2026-01-28,SareeStreet,PST-00166,UNKNOWN-CAM,,Serum A,5997.0,2,Lucknow,Tier 1,Unknown,3,Yes,Failed,,98,Manual entry
EVT-000747,2025-09-01,FitFuel India,PST-00541,,,Serum A,5997.0,4,Jaipur,Metro,,14,Yes,Refunded,paid_social,57,Manual entry
EVT-000748,2025-08-11,CafeCanvas,PST-00124,CAM-2511-012,CAF37,Silk Saree,1197.0,2,Hyderabad,Tier 2,Unknown,30,Yes,Paid,bio_link,70,Late attribution
EVT-000749,2025-10-10,CafeCanvas,PST-00236,CAM-2511-025,BYT38,Gift Card,1598.0,2,Pune,Metro,yes,30,Yes,Failed,influencer,77,Manual entry
EVT-000750,2025-09-04,ByteBazaar,PST-00123,UNKNOWN-CAM,,Combo Pack,5997.0,1,Delhi NCR,Metro,Yes,7,Yes,Paid,paid_social,89,Manual entry
EVT-000751,2025-08-04,FitFuel India,PST-00571,UNKNOWN-CAM,BADCODE,Gift Card,1198.0,4,Indore,Tier 3,yes,45,Yes,Refunded,Instagram,87,Late attribution
EVT-000752,2025-10-31,GlowKart,PST-00190,,,Gift Card,5999.0,3,Bengaluru,Tier 2,Unknown,7,Yes,Paid,Instagram,80,Coupon mismatch
EVT-000753,2025-10-20,GlowKart,PST-00560,UNKNOWN-CAM,,Serum A,1998.0,2,Hyderabad,Tier 3,Unknown,14,No,Paid,influencer,8,Late attribution
EVT-000754,2026-01-20,GlowKart,,CAM-2508-035,,Combo Pack,11998.0,3,Chennai,Tier 1,yes,1,Yes,Paid,bio_link,69,Manual entry
EVT-000755,2026-02-11,UrbanPaws,PST-00525,UNKNOWN-CAM,,Gift Card,5997.0,1,Hyderabad,Tier 2,,30,No,Refunded,instagram,41,
EVT-000756,2026-01-29,ByteBazaar,PST-00174,CAM-2508-006,URB13,Cold Brew,4998.0,2,Chennai,Tier 2,yes,45,No,Paid,,74,Manual entry
EVT-000757,2025-08-24,FitFuel India,PST-00586,CAM-2508-040,INSTA10,Protein Bar,798.0,1,Pune,Tier 3,yes,7,No,Pending,bio_link,51,Coupon mismatch
EVT-000758,2026-02-16,FitFuel India,PST-00157,CAM-2510-045,WELCOME,Cold Brew,599.0,1,Indore,Metro,No,45,No,Pending,bio_link,33,Manual entry
EVT-000759,2025-08-25,FitFuel India,PST-00117,UNKNOWN-CAM,,Silk Saree,11998.0,2,Pune,Tier 3,Unknown,14,Yes,Pending,influencer,74,Coupon mismatch
EVT-000760,2026-02-15,FitFuel India,PST-00157,CAM-2508-006,URB13,Cold Brew,5997.0,2,Delhi NCR,Tier 1,Unknown,7,No,Pending,instagram,36,Late attribution
EVT-000761,2025-09-20,UrbanPaws,PST-00396,UNKNOWN-CAM,,Cold Brew,11998.0,3,Jaipur,Tier 3,Unknown,7,Yes,Refunded,influencer,1,Coupon mismatch
EVT-000762,2025-12-13,UrbanPaws,PST-00035,CAM-2510-020,BYT29,Cold Brew,7497.0,1,Hyderabad,Tier 1,No,1,No,Paid,bio_link,19,Manual entry
EVT-000763,2025-11-18,ByteBazaar,PST-00298,UNKNOWN-CAM,,Protein Bar,5997.0,3,Pune,Tier 2,Unknown,3,No,Pending,influencer,42,Manual entry
EVT-000764,2025-12-14,GlowKart,PST-00648,CAM-2507-031,,Cold Brew,5999.0,4,Bengaluru,Metro,,7,Yes,Refunded,instagram,75,Manual entry
EVT-000765,2026-01-07,UrbanPaws,PST-00620,UNKNOWN-CAM,,Protein Bar,1998.0,3,Mumbai,Metro,Yes,1,No,Failed,instagram,82,Late attribution
EVT-000766,2025-08-14,FitFuel India,PST-00541,UNKNOWN-CAM,,Silk Saree,1499.0,2,Jaipur,Tier 2,No,7,Yes,Failed,influencer,81,Coupon mismatch
EVT-000767,2026-01-18,SareeStreet,PST-00469,,,Combo Pack,399.0,3,Pune,Tier 3,,45,Yes,Paid,Instagram,40,Coupon mismatch
EVT-000768,2025-08-25,UrbanPaws,PST-00501,,,Silk Saree,1797.0,3,Mumbai,Metro,No,14,Yes,Pending,,58,Manual entry
EVT-000769,2026-01-16,FitFuel India,PST-00173,UNKNOWN-CAM,,Protein Bar,399.0,1,Mumbai,Tier 2,Yes,3,Yes,Pending,influencer,64,Coupon mismatch
EVT-000770,2025-11-03,UrbanPaws,PST-00021,UNKNOWN-CAM,,Gift Card,0.0,4,Bengaluru,Tier 1,yes,3,No,Paid,Instagram,60,Manual entry
EVT-000771,2026-01-09,GlowKart,PST-00331,,,Combo Pack,1197.0,2,Delhi NCR,Tier 3,Yes,30,No,Paid,bio_link,74,
EVT-000772,2025-12-20,FitFuel India,PST-00256,,,Smart Lamp,2397.0,3,Pune,Tier 1,yes,3,Yes,Paid,bio_link,95,Late attribution
EVT-000773,2025-11-09,FitFuel India,PST-00392,CAM-2507-058,CAF36,Smart Lamp,7998.0,4,Lucknow,Metro,yes,45,No,Pending,ig_reels,85,Manual entry
EVT-000774,2025-10-06,SareeStreet,PST-00546,CAM-2510-028,GLO12,Serum A,2499.0,4,Kolkata,Tier 1,yes,14,No,Paid,influencer,37,Coupon mismatch
EVT-000775,2025-10-06,ByteBazaar,PST-00361,UNKNOWN-CAM,,Cold Brew,3999.0,3,Bengaluru,Tier 3,,14,Yes,Paid,paid_social,94,Coupon mismatch
EVT-000776,2025-09-24,ByteBazaar,PST-00601,CAM-2507-030,URB36,Silk Saree,11997.0,4,Mumbai,Tier 2,Unknown,30,No,Paid,influencer,91,
EVT-000777,2026-01-13,GlowKart,PST-00448,UNKNOWN-CAM,,Cold Brew,1999.0,4,Indore,Tier 2,Unknown,1,Yes,Paid,instagram,56,Manual entry
EVT-000778,2025-11-04,UrbanPaws,PST-00432,UNKNOWN-CAM,,Gift Card,1999.0,4,Delhi NCR,Metro,Yes,45,No,Failed,instagram,37,Coupon mismatch
EVT-000779,2025-12-12,CafeCanvas,PST-00199,UNKNOWN-CAM,,Serum A,798.0,1,Indore,Metro,Unknown,14,No,Paid,influencer,63,
EVT-000780,2025-11-29,ByteBazaar,PST-00103,,,Cold Brew,7497.0,2,Hyderabad,Metro,No,45,No,Paid,ig_reels,90,Manual entry
EVT-000781,2025-08-15,FitFuel India,PST-00630,CAM-2512-043,,Cold Brew,3999.0,2,Mumbai,Tier 1,Yes,3,Yes,Pending,,47,
EVT-000782,2025-11-17,SareeStreet,PST-00589,,,Cold Brew,3999.0,2,Chennai,Tier 3,,30,No,Failed,instagram,43,Manual entry
EVT-000783,2025-10-01,UrbanPaws,PST-00164,CAM-2512-018,FIT20,Protein Bar,1999.0,3,Bengaluru,Tier 2,No,3,No,Paid,instagram,15,
EVT-000784,2025-11-27,CafeCanvas,PST-00220,,BADCODE,Silk Saree,7497.0,3,Hyderabad,Tier 3,Unknown,14,No,Paid,instagram,69,Manual entry
EVT-000786,2025-10-29,ByteBazaar,PST-00246,CAM-2510-007,FIT33,Dog Treats,0.0,2,Kolkata,Tier 1,Unknown,45,Yes,Paid,influencer,1,Coupon mismatch
EVT-000787,2026-01-21,UrbanPaws,PST-00365,UNKNOWN-CAM,,Dog Treats,2997.0,2,Indore,Tier 1,,1,Yes,Refunded,paid_social,53,Late attribution
EVT-000788,2025-10-31,GlowKart,PST-00059,CAM-2510-033,URB30,Smart Lamp,599.0,3,Delhi NCR,Metro,No,7,No,Failed,paid_social,77,Manual entry
EVT-000789,2025-09-06,GlowKart,PST-00185,CAM-2511-049,FIT23,Dog Treats,799.0,3,Bengaluru,Tier 3,,14,No,Pending,Instagram,44,Late attribution
EVT-000790,2026-01-02,UrbanPaws,PST-00167,CAM-2507-056,CAF10,Cold Brew,1598.0,4,Bengaluru,Tier 1,,3,No,Paid,,74,
EVT-000791,2025-12-28,CafeCanvas,PST-00040,CAM-2511-012,CAF37,Smart Lamp,4497.0,4,Lucknow,Tier 1,Unknown,14,No,Failed,,24,
EVT-000792,2025-11-11,UrbanPaws,PST-00471,CAM-2511-012,CAF37,Combo Pack,999.0,2,Delhi NCR,Tier 1,No,14,No,Paid,bio_link,56,
EVT-000793,2025-08-16,SareeStreet,PST-00386,CAM-2507-031,,Protein Bar,11998.0,1,Delhi NCR,Tier 2,Unknown,30,No,Paid,paid_social,92,Manual entry
EVT-000794,2025-08-14,FitFuel India,PST-00400,CAM-2512-017,WELCOME,Gift Card,2997.0,4,Mumbai,Tier 2,Unknown,1,No,Paid,paid_social,65,
EVT-000795,2025-12-03,CafeCanvas,PST-00326,UNKNOWN-CAM,,Cold Brew,1598.0,2,Lucknow,Metro,,14,Yes,Failed,paid_social,48,
EVT-000796,2025-08-06,GlowKart,PST-00627,UNKNOWN-CAM,,Protein Bar,4497.0,1,Indore,Tier 3,Unknown,30,No,Refunded,bio_link,17,Coupon mismatch
EVT-000797,2026-01-29,CafeCanvas,PST-00264,CAM-2510-028,GLO12,Serum A,1197.0,3,Chennai,Tier 1,,3,No,Paid,Instagram,46,Coupon mismatch
EVT-000798,2025-11-18,GlowKart,PST-00612,CAM-2510-004,GLO18,Serum A,1198.0,1,Pune,Tier 1,Unknown,3,No,Failed,influencer,66,Manual entry
EVT-000799,2025-11-23,GlowKart,PST-00059,,,Protein Bar,4497.0,2,Indore,Tier 2,Unknown,7,No,Paid,ig_reels,93,Coupon mismatch
EVT-000800,2026-01-09,ByteBazaar,PST-00150,CAM-2507-037,,Protein Bar,798.0,4,Lucknow,Tier 1,No,1,No,Refunded,influencer,7,Coupon mismatch
EVT-000801,2025-11-07,FitFuel India,PST-00503,CAM-2508-038,CAF15,Dog Treats,1197.0,2,Pune,Tier 1,No,7,No,Failed,influencer,55,Manual entry
EVT-000802,2025-07-29,UrbanPaws,PST-00329,CAM-2507-034,,Serum A,1797.0,2,Kolkata,Tier 1,,14,Yes,Paid,paid_social,11,
EVT-000803,2025-12-21,GlowKart,PST-00148,,,Smart Lamp,599.0,4,Mumbai,Tier 1,,45,Yes,Paid,instagram,43,Coupon mismatch
EVT-000804,2025-08-21,CafeCanvas,PST-00037,CAM-2507-003,GLO18,Silk Saree,2397.0,3,Kolkata,Metro,yes,3,Yes,Refunded,Instagram,45,Late attribution
EVT-000805,2026-02-22,ByteBazaar,PST-00629,UNKNOWN-CAM,,Silk Saree,17997.0,3,Bengaluru,Tier 1,No,7,No,Paid,influencer,45,Late attribution
EVT-000806,2025-10-28,UrbanPaws,PST-00402,,WELCOME,Protein Bar,999.0,3,Indore,Tier 1,Unknown,3,No,Paid,ig_reels,39,Coupon mismatch
EVT-000807,2026-01-11,ByteBazaar,PST-00359,CAM-2508-022,BYT14,Dog Treats,1797.0,3,Kolkata,Tier 2,Unknown,1,No,Failed,bio_link,18,
EVT-000808,2026-01-17,SareeStreet,PST-00166,,,Gift Card,799.0,1,Jaipur,Tier 1,No,14,No,Refunded,instagram,47,
EVT-000809,2025-08-29,ByteBazaar,PST-00405,UNKNOWN-CAM,INSTA10,Protein Bar,3998.0,1,Jaipur,Tier 2,No,30,No,Paid,ig_reels,100,Late attribution
EVT-000810,2025-08-29,CafeCanvas,PST-00459,,,Serum A,1999.0,2,Jaipur,Tier 2,,1,No,Paid,,78,Manual entry
EVT-000811,2026-01-28,FitFuel India,PST-00002,CAM-2512-043,,Serum A,7497.0,2,Chennai,Tier 2,Yes,45,No,Paid,paid_social,77,Manual entry
EVT-000812,2025-07-25,FitFuel India,PST-00209,,,Combo Pack,11997.0,1,Indore,Tier 2,No,7,No,Refunded,,24,
EVT-000813,2025-11-28,SareeStreet,PST-00114,UNKNOWN-CAM,,Combo Pack,5997.0,1,Jaipur,Metro,Yes,45,No,Refunded,paid_social,32,Late attribution
EVT-000815,2025-09-27,GlowKart,PST-00129,UNKNOWN-CAM,,Protein Bar,2397.0,2,Chennai,Tier 1,,14,No,Refunded,instagram,74,Late attribution
